,id,WA_WEB_TIMES,WA_WEB_TIMESA,WA_WEB_TIMESV,WA_WEB_TIME,WA_WEB_TIMEA,WA_WEB_TIMEV,WA_WEB_BU,WA_WEB_BUA,WA_WEB_BUV,WA_WEB_BD,WA_WEB_BDA,WA_WEB_BDV,WA_WEB_RATIO,WA_APP_TIMES,WA_APP_TIMESA,WA_APP_TIMESV,WA_APP_TIME,WA_APP_TIMEA,WA_APP_TIMEV,WA_APP_BU,WA_APP_BUA,WA_APP_BUV,WA_APP_BD,WA_APP_BDA,WA_APP_BDV,WA_APP_RATIO,WA_TIMES_RATIO,WA_TIMES,WA_TIMESA,WA_TIMESV,WA_TIME_RATIO,WA_TIME,WA_TIMEA,WA_TIMEV,WA_BU_RATIO,WA_BU,WA_BUA,WA_BUV,WA_BD_RATIO,WA_BD,WA_BDA,WA_BDV,WA_RATIO,WA_LT_WEB_TIMESA,WA_LT_WEB_TIMESV,WA_LT_WEB_TIMEA,WA_LT_WEB_TIMEV,WA_LT_WEB_BUA,WA_LT_WEB_BUV,WA_LT_WEB_BDA,WA_LT_WEB_BDV,WA_LT_APP_TIMESA,WA_LT_APP_TIMESV,WA_LT_APP_TIMEA,WA_LT_APP_TIMEV,WA_LT_APP_BUA,WA_LT_APP_BUV,WA_LT_APP_BDA,WA_LT_APP_BDV,WA_LT_TIMESA,WA_LT_TIMESV,WA_LT_TIMEA,WA_LT_TIMEV,WA_LT_BUA,WA_LT_BUV,WA_LT_BDA,WA_LT_BDV,times_v,time_v,up_v,down_v
4416,u0833,10014.0,222.53333333333333,257275.4044444446,12171033.0,270467.4,386463156093.83984,12246473.0,272143.8444444445,344586494715.1981,95495805.0,2122129.0,46831761133289.73,0.12824095257364632,2099.0,46.644444,10335.029,3027261.0,67272.47,21257929000.0,7242180.0,160937.33,315123140000.0,97440181.0,2165337.2,80810400000000.0,0.07432437,4.770843,12113,269.17776000000003,367897.12,4.020477,15198294,337739.88,584121060000.0,1.6909926,19488653,433081.2,1090807000000.0,0.98004544,192935986,4287466.5,239579050000000.0,0.10101098,0.022222223,0.021728395,26.6,31132.64,2338.6667,240651920.0,40368.957,71704715000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222223,0.021728395,26.6,31132.64,2338.6667,240651920.0,40368.957,71704715000.0,6716279.5,10559405000000.0,21627404000000.0,3043326600000000.0
4417,u3511,11557.0,256.8222222222222,98236.85728395062,14372077.0,319379.4888888889,165004822729.62766,62295386.0,1384341.9111111108,3197859579511.6367,703461502.0,15632477.822222222,480258890955085.7,0.08855550136415445,10771.0,239.35556,84370.45,14571906.0,323820.12,155407170000.0,58614763.0,1302550.2,3186348800000.0,715448431.0,15898854.0,604327100000000.0,0.08192731,1.0729737,22328,496.17776,283282.28,0.9862867000000001,28943983,643199.6,519010320000.0,1.0627935,120910149,2686892.2,9055145000000.0,0.98324555,1418909933,31531332.0,1556546000000000.0,0.08521341,0.24444444,1.2958025,251.62222000000003,1573919.1,112.6,272624.56,79.111115,134559.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24444444,1.2958025,251.62222000000003,1573919.1,112.6,272624.56,79.111115,134559.2,4360976.0,7784328300000.0,144753430000000.0,2.9311593e+16
4418,u3355,9412.0,209.15555555555562,136057.4202469135,12084530.0,268545.11111111107,294833515713.2545,79367703.0,1763726.7333333334,55861310874702.68,542834970.0,12062999.333333336,844226283904682.0,0.14620963531510392,5397.0,119.933334,52941.574,7468472.0,165966.05,89533880000.0,85742813.0,1905395.9,96120790000000.0,402909271.0,8953539.0,600419300000000.0,0.21280923,1.7439318,14809,329.0889,263521.5,1.6180726,19553002,434511.16,536270570000.0,0.92564845,165110516,3669122.5,149255360000000.0,1.3472883999999998,945744241,21016538.0,2382683000000000.0,0.17458263,0.044444446,0.042469136,0.0,0.0,3116.6667,419541980.0,43762.645,84210390000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444446,0.042469136,0.0,0.0,3116.6667,419541980.0,43762.645,84210390000.0,1578870.6,3431743600000.0,837260250000000.0,1.5701087e+16
4419,u2663,6.0,0.13333333333333333,0.20444444444444376,729.0,16.2,5445.760000000003,3812.0,84.71111111111111,114502.64987654325,2063.0,45.844444444444434,31177.1535802469,1.8477943844985756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,6,0.13333334,0.20444444,7290000.0,729,16.2,5445.76,38120000.0,3812,84.71110999999999,114502.65,20630000.0,2063,45.844444,31177.154,1.8477944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41621.25,1105142.5,320892.8
4420,u3367,69021.0,1533.8,1449903.8488888885,71854496.0,1596766.5777777778,1591729372394.0215,185072901.0,4112731.1333333324,20195520311769.4,2185621665.0,48569370.33333334,4435498254622186.5,0.08467746452357368,55655.0,1236.7778,1469156.4,63447793.0,1409951.0,1613475900000.0,272905105.0,6064558.0,45010355000000.0,5725306579.0,127229030.0,4.4621867e+16,0.04766646,1.2401581,124676,2770.578,4318292.5,1.1324979,135302289,3006717.5,4772240300000.0,0.67815846,457978006,10177289.0,85378060000000.0,0.38174754,7910928244,175798400.0,5.7616127e+16,0.057891816,0.42222223,1.577284,580.6667,3411664.2,4286.6445,360772770.0,45519.332,54061220000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42222223,1.577284,580.6667,3411664.2,4286.6445,360772770.0,45519.332,54061220000.0,38803120.0,44546004000000.0,1027908350000000.0,7.097192e+17
4421,u3761,74928.0,1665.0666666666666,2981310.151111112,81618211.0,1813738.0222222225,2308730762373.0,720772680.0,16017170.666666664,1385372085189700.0,2289151378.0,50870030.62222222,6629393632902847.0,0.3148645768589134,65378.0,1452.8445,1715493.2,78198016.0,1737733.8,1875282200000.0,443507392.0,9855720.0,99825100000000.0,1860189712.0,41337548.0,1245066900000000.0,0.23842052,1.1460736,140306,3117.9111,8723836.0,1.0437376,159816227,3551471.8,7654635000000.0,1.625165,1164280072,25872890.0,2030292900000000.0,1.2306011000000001,4149341090,92207576.0,1.027925e+16,0.28059396,0.11111111,0.09876543,157.15555,517860.03,215.2,562382.5,718.0222,8322306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111,0.09876543,157.15555,517860.03,215.2,562382.5,718.0222,8322306.0,290555780.0,222999450000000.0,6.017054e+16,3.6972116e+17
4422,u3864,29.0,0.6444444444444445,1.2069135802469133,57361.0,1274.6888888888886,13347792.880987676,14983.0,332.95555555555563,537029.2424691351,10662.0,236.9333333333333,277336.4622222225,1.4052710429068558,5.0,0.11111111,0.09876543,7883.0,175.17778,766373.6,6713.0,149.17778,407169.66,4576.0,101.68889,213936.7,1.4670017,5.799884,34,0.75555557,1.2069136,7.276544599999999,65244,1449.8667,13671741.0,2.231938,21696,482.13333,846766.44,2.3299825000000003,15238,338.62222,444038.38,1.4238089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.555557,176856220.0,9169519.0,4465035.0
4423,u3359,10154.0,225.64444444444442,138929.87358024708,13987756.0,310839.0222222223,287579780710.4212,27036988.0,600821.9555555554,1285128279404.1758,135380934.0,3008465.2,55717488312847.16,0.1997104555356372,5795.0,128.77777,40232.35,10985607.0,244124.6,149239070000.0,57085839.0,1268574.2,9456270000000.0,261251800.0,5805595.5,163477110000000.0,0.21850888,1.7522001,15949,354.4222,312307.66,1.2732803,24973363,554963.6,811045400000.0,0.47361988,84122827,1869396.1,15952213000000.0,0.51820093,396632734,8814061.0,344144300000000.0,0.21209250000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10225656.0,24765130000000.0,290212150000000.0,5975713000000000.0
4424,u3170,85727.0,1905.0444444444445,4655245.775802469,112572433.0,2501609.6222222224,8261134441465.258,613346579.0,13629923.977777775,608287376200815.6,17930064066.0,398445868.1333333,2.230824232523151e+17,0.0342077182068222,47154.0,1047.8667,1640584.1,63908433.0,1420187.4,3254559400000.0,294394324.0,6542096.0,246838930000000.0,11190525824.0,248678350.0,3.1167227e+17,0.026307462,1.8180218000000001,132881,2952.9111,7280703.5,1.7614645,176480866,3921797.0,13579925000000.0,2.0834186000000003,907740903,20172020.0,1425060900000000.0,1.6022538999999998,29120589890,647124200.0,5.5208846e+17,0.03117179,1.1333333,10.16,729.91113,6117924.0,17068.756,1698370600.0,248827.64,532197640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1333333,10.16,729.91113,6117924.0,17068.756,1698370600.0,248827.64,532197640000.0,173613230.0,315069240000000.0,1.7051542e+16,1.1893325e+19
4425,u4695,76560.0,1701.333333333333,2563959.51111111,98134889.0,2180775.3111111107,4129927401095.3223,629620310.0,13991562.444444446,553444242746391.75,11881060054.0,264023556.7555556,1.8020612564973904e+17,0.052993613965280836,75931.0,1687.3556,3493993.5,99940976.0,2220910.5,6171184000000.0,555180683.0,12337349.0,300418840000000.0,14686555823.0,326367900.0,3.8846536e+17,0.037801966,1.0082839,152491,3388.6890000000003,10494079.0,0.98192847,198075865,4401686.0,17941735000000.0,1.1340818000000001,1184800993,26328910.0,1072710360000000.0,0.8089751999999999,26567615877,590391500.0,7.68446e+17,0.044595685,1.3555555000000001,10.8958025,1216.8445,9745097.0,1658.2222,18846468.0,5447.5557,362225760.0,0.13333334,0.42666668,307.2,2322774.2,92.13333,197870.25,865.9111300000001,16354019.0,1.4888888999999998,10.960988,1524.0444,11320242.0,1750.3556,18738784.0,6313.467,369145570.0,159037100.0,263682170000000.0,1.3910506e+16,1.2362669e+19
4426,u4184,33115.0,735.8888888888888,899333.1654320997,44857983.0,996844.0666666669,1805716244737.6167,66918495.0,1487077.666666667,5225682523886.27,504801615.0,11217813.666666666,522467237002171.75,0.132563947918405,11503.0,255.62222000000003,224870.67,20734132.0,460758.5,776568300000.0,461668455.0,10259299.0,732030740000000.0,301471959.0,6699377.0,378813500000000.0,1.5313811000000002,2.8788142000000003,44618,991.5111,1406037.1,2.1634849999999997,65592115,1457602.5,3386991000000.0,0.14494924,528586950,11746377.0,744858300000000.0,1.6744561999999998,806273574,17917190.0,974484400000000.0,0.65559256,2.488889,60.249878,4056.1333,192086830.0,16168.243999999999,6081213000.0,45782.265999999996,41613330000.0,2.0666666,116.90666999999999,2181.422,91509040.0,26395.4,25520396000.0,86100.02,314111130000.0,4.5555553,192.46913,6237.5557,319256130.0,42563.645,31751184000.0,131882.28,350380980000.0,15385100.0,42293214000000.0,1.0800418e+16,1.3428308e+16
4427,u3726,1.0,0.022222222222222227,0.021728395061728408,4613.0,102.51111111111109,462375.2276543224,134.0,2.9777777777777783,390.155061728396,0.0,0.0,0.0,1340000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1,0.022222223,0.021728395,46130000.0,4613,102.51111,462375.22,1340000.0,134,2.9777777000000003,390.15506,0.0,0,0.0,0.0,1340000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13888889999999998,2955523.5,2493.889,0.0
4428,u1344,15134.0,336.3111111111112,370201.9920987654,18185879.0,404130.6444444445,633480287151.5625,134608941.0,2991309.8,58045879401816.16,4733836505.0,105196366.77777778,7.580434856158638e+16,0.028435485859686895,7595.0,168.77777,81225.11,9066757.0,201483.48,126445610000.0,28304582.0,628990.7,1728928000000.0,422292193.0,9384271.0,594263400000000.0,0.06702606400000001,1.9926267,22729,505.0889,742967.56,2.0057755,27252636,605614.1,1217923800000.0,4.7557297,162913523,3620300.5,74439840000000.0,11.209861,5156128698,114580640.0,8.662686e+16,0.031596094,0.37777779,1.2128395,1180.0889,9138291.0,4492.844,284306400.0,48390.043,44525687000.0,1.4,25.395554999999998,2281.0222,72881980.0,19055.156000000003,5468193300.0,540429.2,9668096000000.0,1.7777778000000002,34.617283,3461.111,118841560.0,23548.0,7411745300.0,588819.25,10954463000000.0,8112986.0,12499287000000.0,876758900000000.0,1.0702335e+18
4429,u0287,30.0,0.6666666666666666,19.555555555555564,25286.0,561.9111111111113,13892740.258765385,12611.0,280.24444444444447,3455625.7402469236,13224.0,293.8666666666667,3799735.1822222094,0.953644880870804,39.0,0.8666666999999999,33.04889,41897.0,931.04443,38141124.0,37301.0,828.91113,30232120.0,21722.0,482.71112,10252441.0,1.7171991000000002,0.7692288,69,1.5333333,103.44889,0.6035276999999999,67183,1492.9556,98072320.0,0.33808744,49912,1109.1555,54129948.0,0.6087836999999999,34946,776.57776,26535214.0,1.4282607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4430,u1679,6264.0,139.2,119971.9377777775,8370339.0,186007.53333333333,220737610782.7828,6327197.0,140604.3777777778,120395098627.30193,26878262.0,597294.7111111111,4170279505968.832,0.23540201371563604,14733.0,327.4,666784.5,21817423.0,484831.62,1504043100000.0,33016044.0,733689.9,3197847500000.0,130431435.0,2898476.2,108797180000000.0,0.2531295,0.42516798,20997,466.6,1333835.5,0.38365388,30187762,670839.1,2828598500000.0,0.19164006,39343241,874294.25,4222370000000.0,0.20607196,157309697,3495771.0,121843570000000.0,0.25010055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24081572.0,49710086000000.0,67683345000000.0,1992211900000000.0
4431,u3239,3039.0,67.53333333333333,12682.782222222237,3743437.0,83187.48888888888,23392038716.51656,5044394.0,112097.64444444444,63289860008.54029,43327658.0,962836.8444444444,10316564063920.36,0.11642434031371733,973.0,21.622223,2663.5240000000003,1663809.0,36973.535,8067979300.0,2860845.0,63574.332,32244660000.0,16604415.0,368987.0,1822370400000.0,0.17229423,3.1233296000000004,4012,89.155556,25387.197,2.24992,5407246,120161.02,54763250000.0,1.7632531999999999,7905239,175671.98,158216040000.0,2.6094057999999998,59932073,1331823.9,13712343000000.0,0.13190332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339609.88,689775640000.0,1650228100000.0,92472990000000.0
4432,u1413,82255.0,1827.888888888889,3972167.78765432,87409501.0,1942433.355555556,4319963646935.385,256589399.0,5701986.644444443,64204536949922.84,1173689711.0,26081993.577777773,1991847293707638.8,0.2186177458958556,19853.0,441.17776,315508.47,26656092.0,592357.6,475773700000.0,44038691.0,978637.56,1464407600000.0,519374103.0,11541647.0,1419519000000000.0,0.08479185,4.1432023000000004,102108,2269.0667,5117857.0,3.2791567,114065593,2534791.0,6162542500000.0,5.8264537,300628090,6680624.0,71442020000000.0,2.2598157000000003,1693063814,37623640.0,3496769400000000.0,0.17756453,0.13333334,0.16,413.8889,3616911.5,657.3111,18140920.0,12523.333,6839532500.0,0.17777778,0.5017284000000001,116.82222,243717.66,207.24445,1014171.94,4371.4224,452737500.0,0.31111112,0.79209876,530.7111,3763926.2,864.5555400000001,18882644.0,16894.756,7196282000.0,140865700.0,166262780000000.0,1261541800000000.0,5.0737325e+16
4433,u0285,7395.0,164.33333333333334,18729.688888888893,7942527.0,176500.6,23547680623.39556,15519585.0,344879.66666666674,275857889566.6223,239284586.0,5317435.244444445,175341548896799.03,0.06485827298542964,9235.0,205.22223,28868.662,10888051.0,241956.69,38751490000.0,20652983.0,458955.2,318173770000.0,176397989.0,3919955.2,47070598000000.0,0.11708174,0.800758,16630,369.55554,66012.2,0.72947186,18830578,418457.28,91497824000.0,0.7514451999999999,36172568,803834.9,738735000000.0,1.3565041000000002,415682575,9237391.0,350889700000000.0,0.08701969,0.022222223,0.021728395,87.48889,336789.44,188.24445,1559182.8,341.77777000000003,5139730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222223,0.021728395,87.48889,336789.44,188.24445,1559182.8,341.77777000000003,5139730.0,996142.25,1019954460000.0,3709529800000.0,1514503600000000.0
4434,u1920,13.0,0.2888888888888889,0.6498765432098763,11874.0,263.8666666666667,1055543.582222224,5421.0,120.46666666666668,248615.18222222192,5505.0,122.33333333333331,294103.6444444441,0.9847411265260468,1.0,0.022222223,0.021728395,0.0,0.0,0.0,1040.0,23.11111,23501.432,3157.0,70.155556,216559.28,0.32942665,12.9987,14,0.31111112,0.79209876,118740000.0,11874,263.86667,1055543.6,5.2124996,6461,143.57777,278935.94,1.743744,8662,192.48889,541204.0,0.74590164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.888889,16149557.0,2318901.5,4290241.0
4435,u3151,9363.0,208.06666666666663,365140.4622222217,11836961.0,263043.5777777778,589982566818.3322,54392505.0,1208722.333333333,11518222382419.314,1267903186.0,28175626.35555556,7873870119117211.0,0.04289957277542145,6565.0,145.88889,184264.67,7558886.0,167975.25,243165230000.0,34685041.0,770778.7,5422542500000.0,576899939.0,12819999.0,2168637300000000.0,0.06012315,1.4261996000000001,15928,353.95557,1056003.4,1.5659664,19395847,431018.8,1571793700000.0,1.5681834,89077546,1979501.0,32098803000000.0,2.197787,1844803125,40995624.0,1.6112632e+16,0.048285667000000004,0.46666667,3.4488887999999998,709.75555,7182202.0,788.4,15442188.0,4603.710999999999,750806600.0,0.4888889,10.516542999999999,528.0222,12267529.0,2437.311,261381360.0,17297.533,13165005000.0,0.95555556,25.24247,1237.7778,34376120.0,3225.7112,401826400.0,21901.244,20191504000.0,6276509.0,9699228000000.0,220201000000000.0,9.312889e+16
4436,u4506,63331.0,1407.3555555555554,436097.6958024692,73164661.0,1625881.3555555556,621390252901.4292,209790179.0,4662003.977777778,20914056192481.62,3364168038.0,74759289.73333333,1.5920924213270422e+16,0.062360196229886936,45007.0,1000.1556,567552.44,58132065.0,1291823.6,931151600000.0,127361832.0,2830263.0,5878926300000.0,1293056821.0,28734596.0,1586893900000000.0,0.098496705,1.4071367000000001,108338,2407.5112,1581939.8,1.2585939,131296726,2917705.0,2434468200000.0,1.6471982,337152011,7492267.0,34352790000000.0,2.601717,4657224859,103493890.0,2.2665294e+16,0.07239333,0.42222223,1.7995061999999997,313.62222,1826515.5,3644.9333,551270400.0,43767.71,83767280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42222223,1.7995061999999997,313.62222,1826515.5,3644.9333,551270400.0,43767.71,83767280000.0,7464179.0,11548634000000.0,201565780000000.0,1.4015856e+17
4437,u4051,92864.0,2063.644444444445,2839926.406913581,117584741.0,2612994.2444444443,5075163364279.295,4695980460.0,104355121.33333331,3.0099582331256604e+16,3198732669.0,71082948.2,1.4877279495869822e+16,1.4680753116727094,84714.0,1882.5333,2423969.8,113688654.0,2526414.5,4405672300000.0,6729531837.0,149545150.0,5.7211095e+16,5851546078.0,130034360.0,2.1017777e+16,1.1500434,1.0962061,177578,3946.1777,2708970.8,1.0342698000000001,231273395,5139409.0,4894235300000.0,0.6978168,11425512297,253900270.0,5.889335e+16,0.5466474,9050278747,201117310.0,2.790633e+16,1.2624487,0.7111111,6.472099,533.0222,3562148.8,170.04445,429513.7,120.977776,242154.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7111111,6.472099,533.0222,3562148.8,170.04445,429513.7,120.977776,242154.78,22971860.0,43185900000000.0,6.624162e+17,2.9702255e+17
4438,u3377,5660.0,125.77777777777777,18175.10617283951,7339744.0,163105.42222222226,37539632552.28838,41853417.0,930075.9333333331,10334624515786.064,675563516.0,15012522.577777775,3696447043130846.5,0.061953341186639525,3175.0,70.55556,6684.6025,4598126.0,102180.58,15331661000.0,13433251.0,298516.7,1213659200000.0,111737396.0,2483053.2,45463214000000.0,0.12022162,1.782677,8835,196.33333000000002,42357.42,1.5962468,11937870,265286.0,92257980000.0,3.1156580000000003,55286668,1228592.6,13928233000000.0,6.045993,787300912,17495576.0,3903847200000000.0,0.07022305,0.15555556,0.26469135,41.355556,37859.605,58.8,39911.36,29.044445,13077.508999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15555556,0.26469135,41.355556,37859.605,58.8,39911.36,29.044445,13077.508999999998,496008.12,1052210600000.0,149574450000000.0,2.8449455e+16
4439,u3547,2700.0,60.0,8454.044444444444,3500393.0,77786.51111111112,14501565382.294313,2782482.0,61832.93333333333,11066904844.32888,15770662.0,350459.15555555554,392667509882.3535,0.17643406471981687,679.0,15.088889000000002,1770.7921,1068497.0,23744.377,5110090000.0,2345589.0,52124.2,35054830000.0,7815369.0,173674.86,192036010000.0,0.30012518,3.9764353999999997,3379,75.08889,14214.57,3.2759970000000003,4568890,101530.89,28637585000.0,1.1862615,5128071,113957.13,65412473000.0,2.0179038,23586031,524134.03,751279730000.0,0.21741983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307735.56,441348750000.0,557138440000.0,6210358600000.0
4440,u2223,39260.0,872.4444444444445,781792.8691358026,44860106.0,996891.2444444444,1053153702320.9847,126918940.0,2820420.8888888885,23437846193198.15,405885844.0,9019685.422222223,540374908049440.0,0.3126961481316622,22785.0,506.33334,257842.27,28318917.0,629309.25,378532300000.0,97214297.0,2160317.8,15878306000000.0,418963579.0,9310302.0,256221630000000.0,0.23203520000000002,1.7230634999999999,62045,1378.7778,1304133.4,1.5841038,73179023,1626200.5,2002742800000.0,1.3055583,224133237,4980738.5,58555660000000.0,0.9687855,824849423,18329988.0,1311200500000000.0,0.27172625,0.11111111,0.3654321,155.26666,1060740.5,46.422222,85478.87,47.822224,100626.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111,0.3654321,155.26666,1060740.5,46.422222,85478.87,47.822224,100626.46,34574916.0,51775915000000.0,1117122130000000.0,2.4122667e+16
4441,u4926,86903.0,1931.1777777777775,3586574.8128395067,121962004.0,2710266.755555556,7326157530301.738,724429426.0,16098431.688888887,399568423742909.75,16038106646.0,356402369.9111111,2.191706013689684e+17,0.045169261059918975,30289.0,673.08887,298763.7,45099053.0,1002201.2,618979400000.0,188937957.0,4198621.5,22410674000000.0,2429904931.0,53997890.0,1.7644184e+16,0.07775529,2.8691275000000003,117192,2604.2666,4931897.0,2.704314,167061057,3712468.0,10656362000000.0,3.8342185,913367383,20297052.0,514564100000000.0,6.600302,18468011577,410400260.0,2.5030894e+17,0.049456727,0.22222222,2.1728394,475.71112,9957247.0,719.6445,22787078.0,2106.9556,195327520.0,0.6888889,20.880987,808.7111,28776602.0,4408.1777,855009400.0,9624.134,4075453400.0,0.9111111,36.525433,1284.4222,72588580.0,5127.8223,1156960600.0,11731.089,6055211500.0,173005090.0,392433070000000.0,1.827448e+16,6.624511e+18
4442,u3456,61852.0,1374.4888888888888,1010496.6498765431,70018201.0,1555960.0222222225,1280942692349.4883,150154666.0,3336770.3555555562,9120091304295.518,1308202941.0,29071176.466666665,2075866720211366.0,0.11477933682461315,29280.0,650.6667,360482.53,34658631.0,770191.8,469078440000.0,122097526.0,2713278.2,22118895000000.0,714361063.0,15874690.0,325995000000000.0,0.17091851,2.1124318,91132,2025.1555,1633624.6,2.0202240000000002,104676832,2326151.8,2181262600000.0,1.2297928,272252192,6050048.5,34898685000000.0,1.831291,2022564004,44945868.0,2735157300000000.0,0.13460745,0.2888889,0.9609876,118.51111000000002,196133.5,8276.866,1730333800.0,105651.53,248116500000.0,1.0,30.844444,1417.0444,55417220.0,13852.866000000002,7873587000.0,199123.52,1641561600000.0,1.2888889,41.449875,1535.5555,55374444.0,22129.732000000004,16551437000.0,304775.03,2632956800000.0,38254640.0,51338610000000.0,253242480000000.0,3.6783607e+16
4443,u3895,68100.0,1513.333333333333,2348567.955555556,82980164.0,1844003.6444444444,3585965146223.0312,458601731.0,10191149.577777777,145154197844359.1,6440048704.0,143112193.42222223,1.1523134374398064e+17,0.07121091036394635,58149.0,1292.2,1839395.5,80739858.0,1794219.1,3186337300000.0,398406092.0,8853469.0,95008520000000.0,9333346429.0,207407700.0,7.1958496e+16,0.04268630599999999,1.1711293,126249,2805.5334,5397583.5,1.0277472,163720022,3638222.8,8966167000000.0,1.1510912,857007823,19044618.0,352035280000000.0,0.6900042,15773395133,350519900.0,2.2458667e+17,0.05433249,0.6666667,1.6444444999999999,1515.1111,14771849.0,14159.378,1911106600.0,92392.11,60739797000.0,1.3555555000000001,12.673580000000001,2314.889,36841636.0,8523.489,917897300.0,51289.246,34807312000.0,2.0222223,19.177284,3830.0,70178760.0,22682.867000000002,3978147000.0,143681.36,133041580000.0,110182350.0,178890840000000.0,4553374500000000.0,2.1661896e+18
4444,u0461,1017.0,22.6,7994.462222222231,619765.0,13772.555555555557,2446400402.0691395,944935.0,20998.55555555556,5422757972.646901,3417522.0,75944.93333333332,128107245891.97372,0.2764971227609801,2033.0,45.177776,20581.346,2168411.0,48186.91,22444489000.0,9164434.0,203654.1,672479050000.0,28492024.0,633156.06,6686419500000.0,0.3216491,0.5002459,3050,67.77778,51951.905999999995,0.28581527,2788176,61959.465,38024466000.0,0.103108935,10109369,224652.64,725782300000.0,0.11994662,31909546,709101.0,7947569000000.0,0.31681332,0.044444446,0.08691358,228.13332999999997,2289972.0,3522.9778,546100400.0,91.022224,364541.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444446,0.08691358,228.13332999999997,2289972.0,3522.9778,546100400.0,91.022224,364541.97,76460.34,65513880000.0,92033696000.0,616517660000.0
4445,u4856,30359.0,674.6444444444444,349536.7624691359,36725927.0,816131.7111111111,563100063140.6942,116804281.0,2595650.6888888893,18809437767437.68,1213536784.0,26967484.08888889,2840433398894720.5,0.09625112525636502,16018.0,355.95557,123401.6,21258442.0,472409.8,197718440000.0,67555291.0,1501228.8,6380532500000.0,575405441.0,12786788.0,959754060000000.0,0.11740468,1.8953053,46377,1030.6,775431.0,1.7275926,57984369,1288541.5,1296350200000.0,1.7290174999999999,184359572,4096879.5,28810483000000.0,2.1090117000000004,1788942225,39754270.0,5054853300000000.0,0.103055075,0.044444446,0.042469136,12.511111,6887.2275,11.555555,2870.9136,11.555555,2870.9136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444446,0.042469136,12.511111,6887.2275,11.555555,2870.9136,11.555555,2870.9136,4494331.5,6926757000000.0,121740270000000.0,4.083703e+16
