id,CALL_RDD_RECORD,CALL_RDD_CNT,CALL_RDD_CNT_IN,CALL_RDD_LOCAL,CALL_RDD_IN_PROVINCE,CALL_RDD_BY_PROVINCE,CALL_RDD_GAT,CALL_RDD_INTERNATIONAL,CALL_RDD_TIME,CALL_RDD_TIME_IN,CALL_RDD_TIME_INOUTRATIO,CALL_RDD_TIME_PERSON,CALL_RDD_TIME_BUSINESS,CALL_RDD_TIME_PBRATIO,CALL_RDD_PERSON,CALL_RDD_PERSON_IN,CALL_RDD_PERSON_RATIO,CALL_RDD_BUSINESS,CALL_RDD_BUSINESS_IN,CALL_RDD_BUSINESS_RATIO,CALL_RDD_PBRATIO,CALL_RDD_HOWMANYPERSON,CALL_RDD_HOWMANYBUSINESS,CALL_RDD_AVGTIME,CALL_RDD_DAYTIME,CALL_RDD_AFTERNOON,CALL_RDD_NIGHT,CALL_RDD_BEFOREDAWN,CALL_RDD_MAXTIME,CALL_RDD_MINTIME,CALL_RDD_TIMEVAR,CALL_RDD_MEANFREQ,CALL_RDD_MINFREQ,CALL_RDD_MAXFREQ,CALL_RDD_VARFREQ,CALL_RDD_FREQONEDAY,CALL_RDD_SHORTTIME,CALL_RDD_LONGTIME,CALL_RDD_LLONGTIME,CALL_RDD_LIANTONG,CALL_RDD_YIDONG,CALL_RDD_DIANXIN,CALL_RDD_KEFU,CALL_RDD_DAYWITHCALL,CALL_RDD_DAYWITHCALLIN,CALL_RDD_DAYWITHCALLOUT
u3700,1,79,64,60,,19,,,33.78333282,22.89999962,0.677847028,33.78333282,0,0.99999702,79,64,0.81012553,0,0,0,0.999998748,0,48,0.427636594,20,39,40,0,6.416666508,0.083333336,0.646243095,13.55128002,0,73.51667023,212.4083099,1.77103734,74,1,0,14,32,27,0,38,37,11
u3720,1,31,16,15,16,,,,49.98333359,36.45000076,0.72924161,49.40000153,0.583333313,0.988327444,30,15,0.499998331,1,1,0.999899983,0.967738807,0,8,1.612360358,15,9,9,0,11.91666698,0.100000001,6.547791958,33.6366539,0.166666672,171.2833405,1625.800903,0.713505208,20,2,0,0,25,5,0,18,11,13
u4534,1,2873,1315,2857,9,7,,,2044.06665,1002.18335,0.490288943,2038.550049,5.516666889,0.997301102,2867,1314,0.45831877,6,1,0.166663885,0.997911572,0,273,0.711474597,1527,1154,494,631,22.78333282,0.016666668,0.789963067,0.373206824,0,11.16666698,1.381261826,64.2902832,2365,12,1,2844,20,1,0,45,45,45
u3526,1,108,42,93,9,6,,,151.1833344,45.18333435,0.298864305,151.1833344,0,0.999999344,108,42,0.388888538,0,0,0,0.999999046,0,38,1.399844408,51,48,21,9,11.26666641,0.100000001,3.810714006,9.708565712,0.016666668,71.6333313,190.5965118,2.472018242,75,7,0,18,67,23,0,35,22,29
u4362,1,647,273,550,64,33,,,971.6166382,333.9500122,0.343705475,902.3499756,69.26667023,0.928709805,628,270,0.42993623,19,3,0.157893911,0.970633566,0,162,1.501725674,210,403,134,3,31.20000076,0.016666668,5.88683939,1.496155858,0,22.53333282,11.49982738,16.04003716,379,34,1,130,312,171,5,41,39,39
u1020,1,52,31,52,,,,,121.7166672,56.88333511,0.46734181,112.7833328,8.933333397,0.926604748,44,29,0.659089386,8,2,0.249996871,0.846152246,2,16,2.340700626,27,23,6,0,16.68333244,0.183333337,11.56174469,19.73006058,0.016666668,88.15000153,564.9242554,1.21641171,27,6,0,3,28,11,0,26,21,15
u3659,1,96,59,96,,,,,244.75,214.5333405,0.876540303,239.6333313,5.116666794,0.979093909,85,57,0.67058742,11,2,0.181816533,0.885415733,0,8,2.549476624,36,33,28,24,43.09999847,0.050000001,36.35307693,10.93034935,0,118.4000015,490.377594,2.195701122,53,8,2,3,82,0,11,27,26,15
u4646,1,57,6,56,1,,,,110.3499985,1.299999952,0.011780687,26.81666756,83.53333282,0.243014425,23,5,0.217390358,34,1,0.029411677,0.403508067,0,21,1.935961485,25,26,16,4,7.633333206,0.13333334,3.447535753,16.98660469,0.016666668,134.0166626,698.8123169,1.412869692,24,6,0,4,15,2,0,23,5,23
u1845,1,314,140,171,6,137,,,967.1500244,284.8333435,0.294507891,864.5,102.6500015,0.89386332,253,105,0.415019602,61,35,0.573769569,0.80573225,6,130,3.080094576,146,156,39,6,40.83333206,0.033333335,33.8473587,3.407507896,0,33.41666794,33.73397064,7.043064117,165,40,10,41,117,33,1,45,42,41
u1081,1,197,106,178,19,,,,303.7000122,164.75,0.542475939,294.3999939,9.300000191,0.969377339,189,105,0.555555284,8,1,0.124998435,0.959390402,0,29,1.541623592,95,95,32,15,11.89999962,0.100000001,3.553818226,5.450679779,0.016666668,80.8666687,82.16928864,4.403039455,115,14,0,26,136,25,0,42,35,35
u0250,1,17,5,17,,,,,46.31666565,31.51666641,0.680459142,46.28333282,0.033333335,0.999278188,16,5,0.312498033,1,0,0,0.941170931,0,7,2.724493742,6,11,1,0,29.45000076,0.016666668,45.98348999,41.976017,0.016666668,137.1999969,1132.881226,0.57175374,9,0,1,11,3,1,0,14,5,11
u0144,1,47,10,45,1,1,,,64.84999847,10.0666666,0.155229777,49.61666489,15.23333359,0.765097737,40,9,0.224999443,7,1,0.142855108,0.851062,0,21,1.379784346,22,25,14,1,9.050000191,0.033333335,2.671140194,22.24166107,0.016666668,243.25,1396.218506,1.079051256,28,1,0,1,31,7,0,27,6,24
u3794,1,5,4,5,,,,,2.849999905,1.983333349,0.695882022,2.016666651,0.833333313,0.707577527,3,2,0.666644454,2,2,0.999949992,0.599987984,0,4,0.569988608,1,2,2,0,0.866666675,0.083333336,0.072820768,209.0786438,0.333333343,765.4000244,103541.4688,0.114789285,5,0,0,0,2,1,1,4,4,1
u3891,1,158,100,158,,,,,168.6499939,117.1833344,0.694831073,168.5,0.150000006,0.999109983,157,99,0.630572855,1,1,0.999899983,0.993670285,0,8,1.067404389,55,76,47,1,6.516666889,0.06666667,1.277553201,6.721018791,0,66.73332977,100.1817474,3.57083416,106,2,0,127,6,24,0,41,35,33
u3025,1,29,20,26,3,,,,33.46666718,23.13333321,0.691232979,25.70000076,7.766666889,0.767925978,24,18,0.749996901,5,2,0.399991989,0.827583373,0,15,1.154018998,10,15,5,2,9.449999809,0.200000003,2.905385733,32.61546326,0.116666667,137.0500031,945.6445923,0.73584497,21,1,0,4,15,5,2,21,17,7
u2383,1,39,23,27,,12,,,47.03333282,34.58333206,0.735292554,45.66666794,1.366666675,0.97094053,37,23,0.62161994,2,0,0,0.948715508,0,14,1.205979824,8,17,15,4,20.28333282,0.050000001,9.902716637,24.10788918,0,186.9666595,1625.425903,0.995520651,25,0,1,2,31,4,0,16,15,6
u4080,1,164,96,150,8,6,,,291.6333313,126.3333359,0.433192223,281.4500122,10.1833334,0.965081394,157,93,0.592356324,7,3,0.428565294,0.957316518,0,27,1.778250933,60,84,39,7,20.71666718,0.016666668,7.429366589,6.556441307,0,64.23332977,116.1620636,3.660466433,91,12,1,13,111,33,2,39,35,27
u2531,1,211,86,102,109,,,,193.5500031,47.96666718,0.247825578,190.4499969,3.099999905,0.98398298,203,84,0.413792908,8,2,0.249996871,0.96208483,0,21,0.917298138,96,89,28,41,21.98333359,0.016666668,3.885598183,4.931269646,0,37.83333206,59.80891037,4.866802216,175,6,1,23,135,45,1,42,35,37
u2649,1,197,69,174,22,1,,,221.6333313,62.91666794,0.283877134,218.0500031,3.583333254,0.983831704,192,65,0.338541478,5,4,0.799983978,0.974618793,0,28,1.125041723,41,129,88,2,22.88333321,0.016666668,3.644244194,5.432142735,0,33.65000153,63.89509964,4.418065071,135,4,1,101,74,9,2,45,33,43
u0776,1,54,30,34,,20,,,140.4666595,96.98332977,0.690436125,140.4666595,0,0.999999285,54,30,0.555554509,0,0,0,0.999998152,0,6,2.601229668,9,34,18,0,10.14999962,0.083333336,6.881045341,19.99244881,0,122.3499985,763.4766235,1.200447202,18,11,0,1,8,44,0,28,22,17
u0022,1,22,17,2,20,,,,36.18333435,28.73333359,0.794101894,35.98333359,0.200000003,0.994469821,21,16,0.76190114,1,1,0.999899983,0.954541087,0,6,1.644689441,8,16,0,0,3.633333445,0.200000003,1.170863032,41.25077438,0.016666668,190.9833374,3074.719238,0.581805825,7,0,0,2,17,1,0,10,10,1
u3307,1,262,124,65,181,16,,,440,260.0333252,0.590984702,413.3833313,26.61666679,0.939507365,248,119,0.47983852,14,5,0.357140303,0.946564496,0,76,1.679388642,104,107,61,10,32.98333359,0.016666668,8.921669006,3.864878416,0,66.80000305,63.64683914,6.209607601,148,14,1,16,192,34,8,38,35,30
u4237,1,40,2,24,16,,,,54.73333359,3.450000048,0.063032769,51.91666794,2.816666603,0.948536634,35,2,0.057142694,5,0,0,0.874997795,0,10,1.368329883,10,27,8,2,6.333333492,0.016666668,1.899381399,17.99956894,0,142.8666687,810.6759033,1.33335793,22,2,0,18,16,0,3,18,2,18
u2930,1,219,114,161,,58,,,636.416687,292.75,0.459997296,606.083313,30.33333397,0.952337146,213,112,0.525821328,6,2,0.33332777,0.972602308,0,24,2.906010866,95,98,69,25,24.95000076,0.016666668,16.56200409,4.873165131,0,30.08333397,51.25487137,4.92482996,94,36,1,113,93,5,4,45,39,35
u3336,1,204,130,200,1,3,,,178.4499969,119.9499969,0.672176719,172.3500061,6.099999905,0.9658162,194,121,0.62371099,10,9,0.899990976,0.950979948,0,57,0.874754488,66,126,35,8,5.433333397,0.050000001,0.648048341,5.254269123,0,46.33333206,69.59458923,4.56762743,150,1,0,10,83,100,1,41,40,27
u3986,1,67,27,67,,,,,44.09999847,10.78333378,0.244519472,43.45000076,0.649999976,0.98525852,64,27,0.421874344,3,0,0,0.955222428,0,18,0.658207953,28,26,16,2,2.433333397,0.083333336,0.278112143,16.12146187,0.016666668,90.96666718,343.1457214,1.488689423,54,0,0,23,38,3,1,35,17,28
u0148,1,47,38,46,,1,,,76.80000305,62.78333282,0.81749028,76.80000305,0,0.999998689,47,38,0.808508933,0,0,0,0.999997854,0,11,1.634039044,14,28,11,1,18.5,0.150000006,8.403279305,22.36774826,0.016666668,235.3666687,1724.721069,1.072968602,28,3,0,11,20,16,0,21,20,7
u4876,1,18,5,18,,,,,22.61666679,12.51666641,0.553424239,22.21666718,0.400000006,0.98230958,17,4,0.235292733,1,1,0.999899983,0.944439173,0,6,1.256474495,5,14,1,2,10.23333359,0.016666668,4.990501404,28.35880661,0.016666668,118.1166687,1296.35144,0.84629494,13,1,0,0,14,2,0,10,5,6
u2469,1,87,27,41,36,10,,,108.2833328,36.54999924,0.33754009,106.4499969,1.833333373,0.983068228,86,27,0.313953131,1,0,0,0.988504589,0,22,1.244634628,35,49,20,3,13.63333321,0.016666668,3.168339252,10.26608372,0.016666668,67.18333435,227.6707458,2.337772131,55,3,0,14,62,10,1,28,16,22
u4705,1,838,145,720,40,78,,,1073.216675,265.8500061,0.247713238,1073.216675,0,0.999999881,838,145,0.173031002,0,0,0,0.999999881,0,415,1.280688047,140,512,342,2,40.81666565,0.016666668,5.008659363,1.270489812,0,24.63333321,11.59553051,18.88886452,534,32,1,80,634,121,0,45,41,44
u1609,1,118,43,46,,72,,,189.3666687,20.51666641,0.108343542,188.5666656,0.800000012,0.995774865,117,42,0.35897404,1,1,0.999899983,0.991524577,0,14,1.60480094,33,47,50,22,14.58333302,0.016666668,6.905446529,9.04985714,0,238.0333405,702.9039307,2.651946306,76,11,0,80,33,4,1,29,21,24
u3595,1,140,71,132,5,3,,,167.6999969,72.71666718,0.433611363,153.8833313,13.8166666,0.917610288,134,69,0.514925003,6,2,0.33332777,0.957142174,0,68,1.197856307,52,72,36,8,30,0.116666667,7.195307732,7.446641922,0.016666668,86.71666718,148.2618256,3.222885847,99,2,1,21,81,23,1,38,34,30
u1253,1,1380,754,1295,12,73,,,1393.133301,809.8499756,0.581315458,1347.949951,45.18333435,0.967567027,1368,743,0.54312861,12,11,0.916659057,0.991304278,0,167,1.009516835,655,738,102,37,38.34999847,0.016666668,3.309736967,0.772903085,0,16.29999924,4.909397125,31.04774284,988,17,2,187,774,406,0,45,45,45
u4281,1,2,2,1,1,,,,2.216666698,2.216666698,0.999954879,0.733333349,1.483333349,0.330812156,1,1,0.999899983,1,1,0.999899983,0.499974996,0,2,1.108277917,1,1,0,0,1.483333349,0.733333349,0.140617967,509.0949097,509.1000061,509.1000061,2.59E-05,0.047142476,1,0,0,0,0,0,1,2,2,
u3296,1,2374,1209,2323,,51,,,3861.416748,1898.300049,0.49160713,3858.699951,2.716666698,0.999296427,2372,1208,0.50927484,2,1,0.499974996,0.999157488,0,175,1.626544476,1070,853,733,450,71.08333588,0.016666668,12.54861164,0.451910377,0,9.966666222,1.362364411,53.09612656,1491,119,14,2275,53,43,1,45,45,45
u0897,1,37,6,28,,9,,,45.58333206,10.21666622,0.224131137,30.26666641,15.3166666,0.663983941,17,6,0.352939099,20,0,0,0.459458232,0,9,1.231978655,8,6,25,0,6.733333111,0.050000001,2.029114246,22.2407341,0,163.9833374,1582.733521,1.079096198,22,2,0,8,3,6,16,13,5,12
u0201,1,248,104,205,4,39,,,355.0833435,147.4333344,0.415207595,346.8833313,8.199999809,0.976906538,239,100,0.418409854,9,4,0.444439501,0.963709295,1,48,1.431787014,106,108,49,27,15.41666698,0.016666668,3.842671871,4.313090324,0,26.88333321,35.82341385,5.564326763,135,10,0,57,152,24,0,45,35,45
u1223,1,5,3,2,2,1,,,3.316666603,1.233333349,0.371848077,2.616666555,0.699999988,0.788920939,3,1,0.333322227,2,2,0.999949992,0.599987984,0,5,0.663320065,3,2,0,0,1.166666627,0.083333336,0.134597301,202.2869873,42.04999924,455.0333252,23558.43359,0.118643261,4,0,0,1,1,1,0,5,3,2
u0434,1,101,43,26,20,55,,,439.4500122,163.1999969,0.371373236,439.4500122,0,0.999999762,101,43,0.425742149,0,0,0,0.999998987,0,28,4.350986004,53,49,13,8,25.03333282,0.033333335,25.96553421,10.25533199,0.016666668,122.5500031,387.9951477,2.340223074,33,28,3,45,29,27,0,33,25,21
u4757,1,3,2,3,,,,,1.483333349,0.150000006,0.101116776,1.483333349,0,0.999932587,3,2,0.666644454,0,0,0,0.999966681,0,1,0.494427949,0,3,2,0,1.333333373,0.050000001,0.352272213,1.649991751,0.016666668,3.283333302,2.667764425,14.54464531,2,0,0,0,3,0,0,1,1,1
u4531,1,4,4,2,2,,,,1.266666651,1.266666651,0.999921083,1.266666651,0,0.999921083,4,4,0.999975026,0,0,0,0.999975026,0,4,0.316658765,1,1,2,0,0.533333361,0.200000003,0.016944021,233.3881073,32.63333511,361.5833435,20667.17188,0.102832958,4,0,0,2,1,0,0,4,4,
u4352,1,113,107,113,,,,,180.3999939,174.4333344,0.966924787,179.3999939,1,0.994456232,112,107,0.9553563,1,0,0,0.991149545,0,54,1.596458793,44,63,27,0,10.60000038,0.100000001,3.132516623,9.075147629,0.033333335,50.98333359,115.5692368,2.644555807,56,6,0,13,67,27,1,39,38,6
u4263,1,776,363,715,12,49,,,1167.266724,400.6666565,0.343252003,1146.300049,20.96666718,0.982037723,757,363,0.479524374,19,0,0,0.975515366,0,171,1.504209399,406,329,129,47,39.93333435,0.016666668,8.557919502,1.379118204,0,21.16666603,8.855782509,17.40116119,503,41,4,213,380,110,0,45,45,45
u3016,1,555,378,552,2,1,,,950.6333618,723.1833496,0.760738373,945.5666504,5.066666603,0.994670093,551,378,0.686025262,4,0,0,0.992792606,0,81,1.712852597,148,302,183,52,31.33333397,0.06666667,4.942831993,1.924428344,0,19.71666718,10.70696735,12.47058773,241,20,1,46,464,39,0,45,45,43
u0900,1,377,192,313,5,59,,,486.1166687,261,0.536908031,483.4166565,2.700000048,0.994445562,370,187,0.505405247,7,5,0.714275539,0.98143208,1,66,1.289433837,173,208,43,4,15.73333359,0.016666668,3.321265936,2.839716196,0,119.3166656,59.05603409,8.45125103,250,16,0,52,271,44,0,41,40,39
u1110,1,199,89,129,49,21,,,366.3666687,170.1666718,0.464470804,365.1666565,1.200000048,0.996724308,197,88,0.446700275,2,1,0.499974996,0.989949226,0,31,1.841037631,38,52,119,15,38.33333206,0.100000001,18.68701744,5.39856863,0.016666668,67.1166687,77.34300232,4.445540428,134,11,2,10,156,31,0,42,38,36
u3828,1,48,42,48,,,,,134.6166687,115.6666641,0.859229267,130.75,3.866666555,0.971275747,46,40,0.869563341,2,2,0.999949992,0.958331347,0,16,2.804507971,26,20,8,6,30,0.25,24.7304554,22.21027946,0.033333335,112.3499985,717.4552002,1.080575943,23,4,1,13,31,2,1,24,21,5
u1905,1,56,26,53,3,,,,39.11666489,20.95000076,0.535575986,38.81666565,0.300000012,0.992328107,54,26,0.481480598,2,0,0,0.964284003,0,9,0.698510647,19,18,18,14,3.866666555,0.050000001,0.602184236,15.10787582,0.033333335,297.3999939,2141.264404,1.588564873,46,0,0,0,51,3,0,17,14,14
u1850,1,537,338,466,7,64,,,1380.56665,733.4833374,0.531291485,1362.43335,18.13333321,0.986865222,518,326,0.62934351,19,12,0.631575644,0.964618087,0,110,2.570887089,251,228,103,51,38.93333435,0.016666668,26.12072372,1.981467605,0,24.54999924,12.47289085,12.11162281,288,48,13,38,386,93,4,45,45,43
u2030,1,153,75,150,,3,,,185.4666595,101.8000031,0.548885405,185.4666595,0,0.999999464,153,75,0.490195751,0,0,0,0.999999344,0,17,1.212199688,67,85,15,7,27.75,0.016666668,7.311901569,6.965788841,0.016666668,49.36666489,101.9316406,3.445360661,111,5,1,111,40,0,0,41,34,31
u4379,1,84,43,56,22,6,,,129.5,58.51666641,0.451865792,128.3999939,1.100000024,0.991505027,82,42,0.512194514,2,1,0.499974996,0.976189315,0,19,1.541664839,14,36,21,24,16.01666641,0.016666668,5.549566746,12.50220776,0,190.2333374,810.6127319,1.919645667,51,5,0,1,75,6,1,23,19,16
u2461,1,245,140,233,,12,,,341.9166565,208.8833313,0.610918641,333.9833374,7.933333397,0.976797163,233,135,0.57939887,12,5,0.4166632,0.951020002,0,55,1.395577669,93,139,31,2,17.51666641,0.050000001,6.701373577,4.378825188,0,44.46666718,54.69970322,5.480797291,166,14,0,7,188,35,0,44,39,40
u0203,1,113,48,112,,1,,,170.8666687,62.41666794,0.365294367,159.6833344,11.1833334,0.934548795,97,40,0.412370712,16,8,0.499996871,0.858406305,0,35,1.512093067,50,65,5,5,53.79999924,0.06666667,31.56425476,9.482588768,0.016666668,74.26667023,193.2996063,2.530927896,87,0,2,11,53,33,0,36,29,30
u0342,1,40,32,40,,,,,50.76666641,38.03333282,0.749177754,41.21666718,9.550000191,0.811882854,32,27,0.843747377,8,5,0.624992192,0.799997985,0,28,1.269163489,19,13,6,4,6.75,0.100000001,2.523029089,24.93973732,0.033333335,192.4499969,1508.513184,0.962315798,24,2,0,16,11,2,1,22,19,6
u2572,1,1,1,1,,,,,0.633333325,0.633333325,0.999842107,0.633333325,0,0.999842107,1,1,0.999899983,0,0,0,0.999899983,0,1,0.633270025,1,0,0,0,0.633333325,0.633333325,4.01E-09,1080,1080,1080,0,0.022222221,1,0,0,0,0,1,0,1,1,
u0225,1,291,175,281,,10,,,339.7166748,243.25,0.716037691,339.7166748,0,0.999999702,291,175,0.601374388,0,0,0,0.999999642,0,46,1.167410851,124,133,54,58,16.10000038,0.033333335,3.373821259,3.645632029,0,38.95000076,38.07269669,6.583040237,201,8,0,54,207,30,0,44,44,31
u4464,1,780,424,722,,58,,,722.3833618,308.5499878,0.427127749,719.666687,2.716666698,0.996239185,778,422,0.542416394,2,2,0.999949992,0.997435749,0,149,0.926132381,324,367,214,151,18.35000038,0.016666668,2.26788044,1.341121078,0,38.45000076,13.15510464,17.89414215,606,19,0,718,48,10,1,43,41,41
u0349,1,190,99,187,1,2,,,269.4666748,144.6499939,0.536800861,267.8166809,1.649999976,0.993876398,188,97,0.515957177,2,2,0.999949992,0.989473164,0,21,1.418244839,99,63,33,29,17.29999924,0.016666668,4.463027477,5.61375618,0,48.78333282,66.09396362,4.275135994,119,11,0,93,92,1,0,43,33,34
u0137,1,129,69,95,18,16,,,385.6833191,194.6499939,0.504688501,385.5,0.183333337,0.999524415,128,68,0.531249583,1,1,0.999899983,0.992247283,0,26,2.989790916,33,62,48,23,36,0.13333334,37.17010498,8.334504128,0,70.21666718,158.6924133,2.879560709,64,12,4,21,93,14,0,38,30,26
u1811,1,142,112,142,,,,,642.3833618,517.9000244,0.8062163,638.2000122,4.183333397,0.993487656,138,112,0.811593592,4,0,0,0.971830308,0,9,4.523823261,73,66,30,18,30.83333397,0.050000001,36.99007797,7.368439198,0.016666668,86.3666687,123.911026,3.257090569,50,30,5,2,107,29,0,39,36,18
u2769,1,59,24,39,,20,,,51.90000153,19.53333282,0.376364082,49.96666718,1.933333278,0.962747037,55,20,0.363635689,4,4,0.999975026,0.932201803,0,14,0.879659534,17,23,26,2,4.333333492,0.050000001,0.463239014,18.25890541,0.016666668,166.8000031,1064.140869,1.314419985,41,0,0,24,31,0,1,25,14,18
u0104,1,368,142,231,78,59,,,526.9333496,215.5833282,0.409128219,503.2666626,23.66666603,0.955085874,348,134,0.38505736,20,8,0.399998009,0.945651889,0,97,1.431883693,164,200,48,14,52.95000076,0.016666668,11.64744949,2.915985346,0,41.09999847,32.93011856,8.230211258,244,19,1,35,273,37,6,44,41,41
u0950,1,20,8,9,10,1,,,58.66666794,47.29999924,0.806248605,58.01666641,0.649999976,0.988918781,18,6,0.333331496,2,2,0.999949992,0.899995506,0,7,2.933318615,8,11,3,0,16.25,0.016666668,19.33034706,36.5701561,0.383333325,304.0166626,5035.73584,0.65627104,13,4,0,12,2,4,1,11,6,7
u0507,1,135,59,101,,34,,,493.4833374,70.56666565,0.142997026,486.7166748,6.766666889,0.986287773,120,59,0.491666257,15,0,0,0.88888824,0,14,3.655429363,61,55,14,33,64.58333588,0.033333335,88.71056366,7.953108788,0,65.96666718,117.8668365,3.017649889,98,13,7,46,74,0,4,39,33,28
u1456,1,709,202,688,18,3,,,1636.516724,371.6000061,0.227067634,1623.949951,12.5666666,0.992321014,700,202,0.288571388,9,0,0,0.987305939,0,119,2.308203697,267,302,252,64,30,0.016666668,13.35990524,1.507862449,0,17.70000076,9.024389267,15.91551495,320,65,5,188,406,106,0,45,45,45
u3416,1,116,56,116,,,,,132.2833405,60.65000153,0.458485216,117.0166702,15.26666641,0.884590507,106,49,0.462263703,10,7,0.699993014,0.913792312,1,33,1.140372634,40,63,28,5,10.86666679,0.016666668,2.308921099,9.180289268,0,46.98333359,131.883194,2.614268303,80,2,0,19,63,23,0,39,30,29
u3778,1,22,19,22,,,,,32.90000153,31.10000038,0.945285857,31.56666756,1.333333373,0.959470212,20,19,0.949995279,2,0,0,0.909086764,0,11,1.495447755,9,6,9,3,18.25,0.166666672,13.57716465,50.40870667,0.016666668,231.9666595,4400.987793,0.476107299,18,1,0,3,14,3,0,15,12,3
u4511,1,1341,582,1316,,25,,,930.083313,396.25,0.426037043,925.9500122,4.133333206,0.995555818,1334,581,0.435532212,7,1,0.142855108,0.994779944,0,218,0.693574369,710,396,352,374,12.6833334,0.016666668,0.38211152,0.797039807,0,34.46666718,6.437127113,30.10764313,1081,1,0,1305,29,0,1,44,42,43
u1233,1,317,174,293,24,,,,370.1666565,209.3666687,0.565600932,323.5166626,46.65000153,0.873975456,282,148,0.524822533,35,26,0.742855012,0.889589608,0,114,1.167717814,145,158,35,5,9.366666794,0.016666668,1.918124795,3.277742624,0,29.85000038,30.99566841,7.3218894,208,9,0,28,172,77,1,44,41,39
u1794,1,62,43,59,1,2,,,86.5,60.56666565,0.700191855,85.16666412,1.333333373,0.98458463,60,42,0.699998856,2,1,0.499974996,0.967740357,0,17,1.395159006,26,24,21,1,11.5,0.033333335,4.286430359,7.233878613,0.016666668,44.13333511,99.78849792,3.317676306,42,4,0,19,22,19,1,17,13,8
u2732,1,11,6,7,4,,,,14.53333378,7.449999809,0.512611151,14.25,0.283333331,0.980497837,10,5,0.499994993,1,1,0.999899983,0.909082651,0,4,1.321200132,5,10,1,0,5.883333206,0.116666667,3.163107157,62.81160355,0.083333336,311.0499878,8962.927734,0.382094383,8,1,0,0,4,2,1,6,4,3
u0856,1,19,6,13,,6,,,20.58333397,4.616666794,0.224290416,19.61666679,0.966666639,0.953031778,18,6,0.333331496,1,0,0,0.947363436,0,10,1.083327651,6,2,11,0,4.633333206,0.200000003,1.028620362,54.64533997,0.016666668,427.8999939,9947.175781,0.439194918,12,0,0,1,17,0,0,11,5,9
u0941,1,16,1,,,1,,15,36.71666718,1.600000024,0.043576822,0,36.71666718,0,0,0,0,16,1,0.062499609,0,0,9,2.294777393,4,6,7,1,7.983333111,0.13333334,4.505205154,3.646664143,0.016666668,13.30000019,20.0714016,6.581176758,3,2,0,0,0,0,0,3,1,3
u0973,1,182,121,87,25,70,,,175.9499969,109.5500031,0.622619689,174.7166595,1.233333349,0.992989898,180,121,0.672221839,2,0,0,0.989010453,0,29,0.966757715,58,82,50,12,18.56666756,0.033333335,2.942154884,5.89511919,0,38.11666489,56.60839844,4.071095467,137,5,0,16,157,7,2,44,42,27
u0783,1,14,8,14,,,,,7.833333492,2.633333445,0.336165935,7.699999809,0.13333334,0.982966185,12,8,0.666661084,2,0,0,0.857136726,0,9,0.559519827,6,8,6,0,1.700000048,0.050000001,0.249034509,70.76789093,0,286.2666626,7496.182129,0.339136362,10,0,0,2,7,2,1,9,6,5
u2440,1,45,12,28,1,16,,,272.2166748,84.55000305,0.310598075,272.2166748,0,0.999999642,45,12,0.266666085,0,0,0,0.999997795,0,19,6.049245834,20,19,11,1,37.56666565,0.116666667,70.97296143,24.14582825,0.016666668,136.0500031,771.1105957,0.993956447,7,10,3,3,35,6,0,28,11,23
u2259,1,39,24,39,,,,,58.18333435,47.13333511,0.810081661,57.81666565,0.366666675,0.993696392,37,22,0.594592988,2,2,0.999949992,0.948715508,0,8,1.491876483,20,19,8,3,6.433333397,0.050000001,2.649279118,27.24429131,0.033333335,251.6999969,2565.227539,0.880915284,22,3,0,10,27,0,2,18,13,11
u1774,1,536,321,466,52,18,,,686.75,423.8333435,0.617157996,683.5499878,3.200000048,0.995340228,530,315,0.59433949,6,6,0.999983311,0.988805771,2,110,1.281249762,231,255,134,21,25.53333282,0.016666668,3.133335114,1.990342617,0,21.18333244,14.57122898,12.05761909,328,17,1,141,319,58,0,45,44,45
u0330,1,100,60,86,4,10,,,122.8499985,72.59999847,0.590964139,115.3666687,7.483333111,0.939084828,90,59,0.655554831,10,1,0.099999003,0.899999082,0,38,1.228498816,34,47,30,1,8.800000191,0.06666667,1.466822386,10.61245728,0.016666668,47.59999847,172.3835449,2.261471987,56,2,0,17,56,11,2,36,27,23
u0799,1,50,20,35,,15,,,81.15000153,21.29999924,0.262476563,81.15000153,0,0.999998748,50,20,0.399999201,0,0,0,0.999997973,0,14,1.622996807,26,24,4,1,8.699999809,0.116666667,2.977348328,19.29897499,0.016666668,171.1833344,1067.11792,1.243582845,25,3,0,4,34,12,0,18,10,15
u1494,1,340,133,334,2,4,,,270.2833252,94.71666718,0.350434601,236.6999969,33.58333206,0.875747323,321,120,0.37383166,19,13,0.684206903,0.944117367,0,59,0.794950724,155,160,48,34,6.583333492,0.033333335,0.741435885,3.155948877,0,35.65000153,27.48854256,7.604444981,263,2,0,14,276,31,0,44,40,42
u2606,1,298,209,273,4,21,,,474.0666809,301,0.634931684,473.7666626,0.300000012,0.999366939,297,208,0.700336456,1,1,0.999899983,0.99664396,0,58,1.590827227,116,175,68,16,23,0.016666668,6.189332008,3.585185051,0,48.15000153,50.23570251,6.694028378,178,17,2,156,113,26,0,41,41,24
